id,sfg_id,multipolygon_id,polygon_id,linestring_id,x,y,geo_join_id
208,16,16,1,1,1008128,152820,208
208,16,16,1,1,1008132,152822,208
208,16,16,1,1,1008138,152822,208
208,16,16,1,1,1008144,152820,208
208,16,16,1,1,1008152,152812,208
208,16,16,1,1,1008162,152804,208
208,16,16,1,1,1008172,152800,208
208,16,16,1,1,1008184,152796,208
208,16,16,1,1,1008194,152796,208
208,16,16,1,1,1008206,152796,208
208,16,16,1,1,1008218,152798,208
208,16,16,1,1,1008228,152804,208
208,16,16,1,1,1008230,152806,208
208,16,16,1,1,1008232,152808,208
208,16,16,1,1,1008232,152810,208
208,16,16,1,1,1008232,152812,208
208,16,16,1,1,1008230,152814,208
208,16,16,1,1,1008230,152816,208
208,16,16,1,1,1008230,152818,208
208,16,16,1,1,1008228,152820,208
208,16,16,1,1,1008230,152822,208
208,16,16,1,1,1008232,152824,208
208,16,16,1,1,1008234,152824,208
208,16,16,1,1,1008236,152826,208
208,16,16,1,1,1008238,152826,208
208,16,16,1,1,1008240,152826,208
208,16,16,1,1,1008258,152824,208
208,16,16,1,1,1008276,152818,208
208,16,16,1,1,1008292,152812,208
208,16,16,1,1,1008308,152802,208
208,16,16,1,1,1008330,152794,208
208,16,16,1,1,1008352,152784,208
208,16,16,1,1,1008374,152772,208
208,16,16,1,1,1008394,152758,208
208,16,16,1,1,1008414,152744,208
208,16,16,1,1,1008432,152728,208
208,16,16,1,1,1008448,152710,208
208,16,16,1,1,1008462,152694,208
208,16,16,1,1,1008474,152676,208
208,16,16,1,1,1008482,152668,208
208,16,16,1,1,1008492,152658,208
208,16,16,1,1,1008538,152612,208
208,16,16,1,1,1008544,152544,208
208,16,16,1,1,1008538,152530,208
208,16,16,1,1,1008536,152516,208
208,16,16,1,1,1008536,152500,208
208,16,16,1,1,1008538,152486,208
208,16,16,1,1,1008542,152470,208
208,16,16,1,1,1008550,152458,208
208,16,16,1,1,1008558,152446,208
208,16,16,1,1,1008562,152430,208
208,16,16,1,1,1008562,152414,208
208,16,16,1,1,1008560,152398,208
208,16,16,1,1,1008558,152382,208
208,16,16,1,1,1008554,152326,208
208,16,16,1,1,1008554,152322,208
208,16,16,1,1,1008552,152314,208
208,16,16,1,1,1008554,152306,208
208,16,16,1,1,1008560,152298,208
208,16,16,1,1,1008570,152292,208
208,16,16,1,1,1008578,152290,208
208,16,16,1,1,1008584,152288,208
208,16,16,1,1,1008586,152282,208
208,16,16,1,1,1008588,152272,208
208,16,16,1,1,1008590,152260,208
208,16,16,1,1,1008590,152248,208
208,16,16,1,1,1008588,152240,208
208,16,16,1,1,1008584,152238,208
208,16,16,1,1,1008576,152238,208
208,16,16,1,1,1008558,152240,208
208,16,16,1,1,1008552,152232,208
208,16,16,1,1,1008548,152224,208
208,16,16,1,1,1008532,152194,208
208,16,16,1,1,1008524,152172,208
208,16,16,1,1,1008522,152156,208
208,16,16,1,1,1008522,152146,208
208,16,16,1,1,1008522,152138,208
208,16,16,1,1,1008518,152128,208
208,16,16,1,1,1008516,152120,208
208,16,16,1,1,1008516,152118,208
208,16,16,1,1,1008522,152116,208
208,16,16,1,1,1008526,152114,208
208,16,16,1,1,1008528,152108,208
208,16,16,1,1,1008530,152100,208
208,16,16,1,1,1008530,152088,208
208,16,16,1,1,1008528,152080,208
208,16,16,1,1,1008522,152064,208
208,16,16,1,1,1008516,152044,208
208,16,16,1,1,1008516,152038,208
208,16,16,1,1,1008522,152028,208
208,16,16,1,1,1008530,152024,208
208,16,16,1,1,1008544,152024,208
208,16,16,1,1,1008548,152024,208
208,16,16,1,1,1008554,152020,208
208,16,16,1,1,1008554,152014,208
208,16,16,1,1,1008550,152010,208
208,16,16,1,1,1008544,152010,208
208,16,16,1,1,1008536,152014,208
208,16,16,1,1,1008524,152018,208
208,16,16,1,1,1008512,152016,208
208,16,16,1,1,1008506,152014,208
208,16,16,1,1,1008502,152010,208
208,16,16,1,1,1008500,152002,208
208,16,16,1,1,1008498,151994,208
208,16,16,1,1,1008498,151966,208
208,16,16,1,1,1008496,151946,208
208,16,16,1,1,1008498,151938,208
208,16,16,1,1,1008500,151928,208
208,16,16,1,1,1008504,151918,208
208,16,16,1,1,1008510,151912,208
208,16,16,1,1,1008512,151912,208
208,16,16,1,1,1008518,151912,208
208,16,16,1,1,1008520,151914,208
208,16,16,1,1,1008524,151918,208
208,16,16,1,1,1008528,151926,208
208,16,16,1,1,1008532,151930,208
208,16,16,1,1,1008536,151930,208
208,16,16,1,1,1008542,151926,208
208,16,16,1,1,1008548,151920,208
208,16,16,1,1,1008560,151898,208
208,16,16,1,1,1008568,151888,208
208,16,16,1,1,1008576,151878,208
208,16,16,1,1,1008580,151870,208
208,16,16,1,1,1008582,151856,208
208,16,16,1,1,1008580,151846,208
208,16,16,1,1,1008576,151834,208
208,16,16,1,1,1008572,151826,208
208,16,16,1,1,1008566,151820,208
208,16,16,1,1,1008556,151814,208
208,16,16,1,1,1008534,151806,208
208,16,16,1,1,1008526,151798,208
208,16,16,1,1,1008520,151790,208
208,16,16,1,1,1008514,151780,208
208,16,16,1,1,1008506,151774,208
208,16,16,1,1,1008498,151766,208
208,16,16,1,1,1008486,151744,208
208,16,16,1,1,1008466,151724,208
208,16,16,1,1,1008454,151716,208
208,16,16,1,1,1008424,151704,208
208,16,16,1,1,1008402,151694,208
208,16,16,1,1,1008398,151694,208
208,16,16,1,1,1008392,151696,208
208,16,16,1,1,1008388,151700,208
208,16,16,1,1,1008386,151706,208
208,16,16,1,1,1008386,151712,208
208,16,16,1,1,1008390,151720,208
208,16,16,1,1,1008408,151732,208
208,16,16,1,1,1008412,151738,208
208,16,16,1,1,1008414,151746,208
208,16,16,1,1,1008412,151754,208
208,16,16,1,1,1008408,151758,208
208,16,16,1,1,1008400,151760,208
208,16,16,1,1,1008394,151754,208
208,16,16,1,1,1008392,151746,208
208,16,16,1,1,1008390,151740,208
208,16,16,1,1,1008384,151734,208
208,16,16,1,1,1008374,151732,208
208,16,16,1,1,1008358,151730,208
208,16,16,1,1,1008320,151722,208
208,16,16,1,1,1008292,151716,208
208,16,16,1,1,1008274,151706,208
208,16,16,1,1,1008260,151702,208
208,16,16,1,1,1008252,151702,208
208,16,16,1,1,1008242,151702,208
208,16,16,1,1,1008230,151702,208
208,16,16,1,1,1008220,151698,208
208,16,16,1,1,1008194,151688,208
208,16,16,1,1,1008182,151684,208
208,16,16,1,1,1008170,151686,208
208,16,16,1,1,1008156,151686,208
208,16,16,1,1,1008142,151688,208
208,16,16,1,1,1008134,151686,208
208,16,16,1,1,1008124,151682,208
208,16,16,1,1,1008116,151680,208
208,16,16,1,1,1008104,151678,208
208,16,16,1,1,1008096,151678,208
208,16,16,1,1,1008086,151676,208
208,16,16,1,1,1008078,151670,208
208,16,16,1,1,1008070,151662,208
208,16,16,1,1,1008064,151656,208
208,16,16,1,1,1008058,151654,208
208,16,16,1,1,1008054,151652,208
208,16,16,1,1,1008050,151648,208
208,16,16,1,1,1008050,151644,208
208,16,16,1,1,1008044,151638,208
208,16,16,1,1,1008042,151636,208
208,16,16,1,1,1008038,151638,208
208,16,16,1,1,1008032,151642,208
208,16,16,1,1,1008024,151642,208
208,16,16,1,1,1008020,151638,208
208,16,16,1,1,1008018,151634,208
208,16,16,1,1,1008022,151628,208
208,16,16,1,1,1008024,151622,208
208,16,16,1,1,1008020,151618,208
208,16,16,1,1,1008014,151618,208
208,16,16,1,1,1008004,151620,208
208,16,16,1,1,1007996,151622,208
208,16,16,1,1,1007988,151618,208
208,16,16,1,1,1007980,151610,208
208,16,16,1,1,1007974,151606,208
208,16,16,1,1,1007968,151602,208
208,16,16,1,1,1007962,151602,208
208,16,16,1,1,1007938,151608,208
208,16,16,1,1,1007928,151610,208
208,16,16,1,1,1007920,151614,208
208,16,16,1,1,1007912,151620,208
208,16,16,1,1,1007910,151624,208
208,16,16,1,1,1007910,151630,208
208,16,16,1,1,1007910,151636,208
208,16,16,1,1,1007912,151640,208
208,16,16,1,1,1007908,151642,208
208,16,16,1,1,1007900,151644,208
208,16,16,1,1,1007894,151644,208
208,16,16,1,1,1007888,151644,208
208,16,16,1,1,1007886,151648,208
208,16,16,1,1,1007888,151652,208
208,16,16,1,1,1007892,151658,208
208,16,16,1,1,1007900,151668,208
208,16,16,1,1,1007902,151676,208
208,16,16,1,1,1007900,151684,208
208,16,16,1,1,1007894,151692,208
208,16,16,1,1,1007894,151700,208
208,16,16,1,1,1007896,151708,208
208,16,16,1,1,1007898,151718,208
208,16,16,1,1,1007896,151724,208
208,16,16,1,1,1007888,151728,208
208,16,16,1,1,1007882,151732,208
208,16,16,1,1,1007874,151734,208
208,16,16,1,1,1007870,151740,208
208,16,16,1,1,1007866,151744,208
208,16,16,1,1,1007864,151746,208
208,16,16,1,1,1007862,151746,208
208,16,16,1,1,1007858,151746,208
208,16,16,1,1,1007852,151738,208
208,16,16,1,1,1007848,151736,208
208,16,16,1,1,1007842,151736,208
208,16,16,1,1,1007840,151736,208
208,16,16,1,1,1007836,151734,208
208,16,16,1,1,1007830,151730,208
208,16,16,1,1,1007822,151728,208
208,16,16,1,1,1007814,151728,208
208,16,16,1,1,1007800,151726,208
208,16,16,1,1,1007788,151722,208
208,16,16,1,1,1007782,151718,208
208,16,16,1,1,1007762,151710,208
208,16,16,1,1,1007750,151706,208
208,16,16,1,1,1007740,151706,208
208,16,16,1,1,1007734,151704,208
208,16,16,1,1,1007728,151702,208
208,16,16,1,1,1007720,151698,208
208,16,16,1,1,1007714,151694,208
208,16,16,1,1,1007708,151686,208
208,16,16,1,1,1007702,151682,208
208,16,16,1,1,1007692,151678,208
208,16,16,1,1,1007678,151674,208
208,16,16,1,1,1007666,151670,208
208,16,16,1,1,1007658,151670,208
208,16,16,1,1,1007652,151668,208
208,16,16,1,1,1007650,151666,208
208,16,16,1,1,1007648,151660,208
208,16,16,1,1,1007644,151656,208
208,16,16,1,1,1007640,151656,208
208,16,16,1,1,1007610,151656,208
208,16,16,1,1,1007594,151656,208
208,16,16,1,1,1007578,151654,208
208,16,16,1,1,1007570,151650,208
208,16,16,1,1,1007560,151648,208
208,16,16,1,1,1007548,151640,208
208,16,16,1,1,1007544,151638,208
208,16,16,1,1,1007540,151640,208
208,16,16,1,1,1007536,151644,208
208,16,16,1,1,1007538,151652,208
208,16,16,1,1,1007538,151662,208
208,16,16,1,1,1007536,151666,208
208,16,16,1,1,1007528,151676,208
208,16,16,1,1,1007512,151698,208
208,16,16,1,1,1007502,151706,208
208,16,16,1,1,1007492,151712,208
208,16,16,1,1,1007482,151714,208
208,16,16,1,1,1007472,151718,208
208,16,16,1,1,1007450,151730,208
208,16,16,1,1,1007436,151742,208
208,16,16,1,1,1007426,151746,208
208,16,16,1,1,1007414,151748,208
208,16,16,1,1,1007376,151744,208
208,16,16,1,1,1007358,151740,208
208,16,16,1,1,1007348,151730,208
208,16,16,1,1,1007342,151726,208
208,16,16,1,1,1007336,151726,208
208,16,16,1,1,1007332,151728,208
208,16,16,1,1,1007328,151734,208
208,16,16,1,1,1007324,151742,208
208,16,16,1,1,1007320,151758,208
208,16,16,1,1,1007312,151768,208
208,16,16,1,1,1007302,151774,208
208,16,16,1,1,1007292,151778,208
208,16,16,1,1,1007244,151782,208
208,16,16,1,1,1007230,151780,208
208,16,16,1,1,1007222,151776,208
208,16,16,1,1,1007220,151772,208
208,16,16,1,1,1007218,151770,208
208,16,16,1,1,1007222,151760,208
208,16,16,1,1,1007282,151712,208
208,16,16,1,1,1007338,151662,208
208,16,16,1,1,1007348,151650,208
208,16,16,1,1,1007356,151642,208
208,16,16,1,1,1007360,151632,208
208,16,16,1,1,1007358,151624,208
208,16,16,1,1,1007352,151616,208
208,16,16,1,1,1007352,151610,208
208,16,16,1,1,1007358,151604,208
208,16,16,1,1,1007368,151598,208
208,16,16,1,1,1007384,151594,208
208,16,16,1,1,1007406,151590,208
208,16,16,1,1,1007418,151590,208
208,16,16,1,1,1007426,151592,208
208,16,16,1,1,1007448,151612,208
208,16,16,1,1,1007464,151622,208
208,16,16,1,1,1007468,151622,208
208,16,16,1,1,1007474,151620,208
208,16,16,1,1,1007478,151618,208
208,16,16,1,1,1007486,151620,208
208,16,16,1,1,1007490,151624,208
208,16,16,1,1,1007492,151624,208
208,16,16,1,1,1007496,151622,208
208,16,16,1,1,1007502,151618,208
208,16,16,1,1,1007502,151614,208
208,16,16,1,1,1007502,151606,208
208,16,16,1,1,1007504,151598,208
208,16,16,1,1,1007506,151592,208
208,16,16,1,1,1007510,151586,208
208,16,16,1,1,1007514,151584,208
208,16,16,1,1,1007524,151580,208
208,16,16,1,1,1007538,151572,208
208,16,16,1,1,1007542,151570,208
208,16,16,1,1,1007548,151570,208
208,16,16,1,1,1007552,151572,208
208,16,16,1,1,1007556,151572,208
208,16,16,1,1,1007560,151568,208
208,16,16,1,1,1007564,151560,208
208,16,16,1,1,1007566,151558,208
208,16,16,1,1,1007570,151558,208
208,16,16,1,1,1007574,151556,208
208,16,16,1,1,1007576,151554,208
208,16,16,1,1,1007576,151550,208
208,16,16,1,1,1007574,151544,208
208,16,16,1,1,1007570,151536,208
208,16,16,1,1,1007566,151530,208
208,16,16,1,1,1007566,151526,208
208,16,16,1,1,1007568,151526,208
208,16,16,1,1,1007570,151522,208
208,16,16,1,1,1007580,151516,208
208,16,16,1,1,1007582,151514,208
208,16,16,1,1,1007584,151510,208
208,16,16,1,1,1007584,151502,208
208,16,16,1,1,1007586,151496,208
208,16,16,1,1,1007586,151492,208
208,16,16,1,1,1007590,151488,208
208,16,16,1,1,1007594,151484,208
208,16,16,1,1,1007598,151484,208
208,16,16,1,1,1007602,151484,208
208,16,16,1,1,1007608,151484,208
208,16,16,1,1,1007610,151486,208
208,16,16,1,1,1007612,151488,208
208,16,16,1,1,1007614,151488,208
208,16,16,1,1,1007616,151486,208
208,16,16,1,1,1007618,151484,208
208,16,16,1,1,1007620,151482,208
208,16,16,1,1,1007626,151478,208
208,16,16,1,1,1007632,151476,208
208,16,16,1,1,1007638,151474,208
208,16,16,1,1,1007644,151472,208
208,16,16,1,1,1007648,151468,208
208,16,16,1,1,1007654,151468,208
208,16,16,1,1,1007658,151468,208
208,16,16,1,1,1007660,151472,208
208,16,16,1,1,1007664,151476,208
208,16,16,1,1,1007676,151478,208
208,16,16,1,1,1007690,151478,208
208,16,16,1,1,1007700,151474,208
208,16,16,1,1,1007706,151472,208
208,16,16,1,1,1007710,151468,208
208,16,16,1,1,1007714,151464,208
208,16,16,1,1,1007714,151462,208
208,16,16,1,1,1007716,151462,208
208,16,16,1,1,1007720,151468,208
208,16,16,1,1,1007724,151474,208
208,16,16,1,1,1007726,151474,208
208,16,16,1,1,1007730,151472,208
208,16,16,1,1,1007732,151470,208
208,16,16,1,1,1007732,151466,208
208,16,16,1,1,1007734,151462,208
208,16,16,1,1,1007740,151460,208
208,16,16,1,1,1007746,151458,208
208,16,16,1,1,1007756,151458,208
208,16,16,1,1,1007768,151460,208
208,16,16,1,1,1007778,151462,208
208,16,16,1,1,1007788,151460,208
208,16,16,1,1,1007808,151458,208
208,16,16,1,1,1007820,151458,208
208,16,16,1,1,1007832,151462,208
208,16,16,1,1,1007840,151466,208
208,16,16,1,1,1007852,151472,208
208,16,16,1,1,1007862,151484,208
208,16,16,1,1,1007872,151494,208
208,16,16,1,1,1007882,151502,208
208,16,16,1,1,1007890,151506,208
208,16,16,1,1,1007900,151506,208
208,16,16,1,1,1007912,151504,208
208,16,16,1,1,1007924,151500,208
208,16,16,1,1,1007946,151488,208
208,16,16,1,1,1007954,151484,208
208,16,16,1,1,1007964,151482,208
208,16,16,1,1,1007982,151474,208
208,16,16,1,1,1008022,151466,208
208,16,16,1,1,1008030,151466,208
208,16,16,1,1,1008040,151470,208
208,16,16,1,1,1008044,151478,208
208,16,16,1,1,1008048,151490,208
208,16,16,1,1,1008046,151502,208
208,16,16,1,1,1008044,151506,208
208,16,16,1,1,1008038,151508,208
208,16,16,1,1,1008028,151512,208
208,16,16,1,1,1008024,151514,208
208,16,16,1,1,1008018,151524,208
208,16,16,1,1,1008014,151536,208
208,16,16,1,1,1008012,151542,208
208,16,16,1,1,1008010,151548,208
208,16,16,1,1,1008010,151550,208
208,16,16,1,1,1008016,151554,208
208,16,16,1,1,1008026,151554,208
208,16,16,1,1,1008028,151556,208
208,16,16,1,1,1008032,151560,208
208,16,16,1,1,1008034,151558,208
208,16,16,1,1,1008036,151552,208
208,16,16,1,1,1008036,151546,208
208,16,16,1,1,1008040,151542,208
208,16,16,1,1,1008042,151542,208
208,16,16,1,1,1008046,151548,208
208,16,16,1,1,1008052,151550,208
208,16,16,1,1,1008056,151546,208
208,16,16,1,1,1008060,151542,208
208,16,16,1,1,1008066,151540,208
208,16,16,1,1,1008072,151544,208
208,16,16,1,1,1008078,151552,208
208,16,16,1,1,1008090,151568,208
208,16,16,1,1,1008092,151582,208
208,16,16,1,1,1008092,151588,208
208,16,16,1,1,1008088,151600,208
208,16,16,1,1,1008086,151608,208
208,16,16,1,1,1008088,151614,208
208,16,16,1,1,1008090,151618,208
208,16,16,1,1,1008096,151622,208
208,16,16,1,1,1008100,151618,208
208,16,16,1,1,1008102,151612,208
208,16,16,1,1,1008104,151606,208
208,16,16,1,1,1008108,151600,208
208,16,16,1,1,1008116,151596,208
208,16,16,1,1,1008122,151594,208
208,16,16,1,1,1008132,151594,208
208,16,16,1,1,1008158,151592,208
208,16,16,1,1,1008172,151590,208
208,16,16,1,1,1008180,151590,208
208,16,16,1,1,1008190,151592,208
208,16,16,1,1,1008196,151590,208
208,16,16,1,1,1008204,151590,208
208,16,16,1,1,1008214,151592,208
208,16,16,1,1,1008218,151596,208
208,16,16,1,1,1008220,151600,208
208,16,16,1,1,1008222,151606,208
208,16,16,1,1,1008228,151612,208
208,16,16,1,1,1008236,151618,208
208,16,16,1,1,1008246,151624,208
208,16,16,1,1,1008270,151648,208
208,16,16,1,1,1008294,151666,208
208,16,16,1,1,1008316,151674,208
208,16,16,1,1,1008322,151674,208
208,16,16,1,1,1008330,151672,208
208,16,16,1,1,1008334,151670,208
208,16,16,1,1,1008340,151668,208
208,16,16,1,1,1008344,151668,208
208,16,16,1,1,1008348,151668,208
208,16,16,1,1,1008354,151668,208
208,16,16,1,1,1008364,151672,208
208,16,16,1,1,1008376,151672,208
208,16,16,1,1,1008384,151674,208
208,16,16,1,1,1008396,151674,208
208,16,16,1,1,1008406,151674,208
208,16,16,1,1,1008414,151678,208
208,16,16,1,1,1008422,151682,208
208,16,16,1,1,1008424,151682,208
208,16,16,1,1,1008430,151676,208
208,16,16,1,1,1008436,151668,208
208,16,16,1,1,1008436,151664,208
208,16,16,1,1,1008432,151656,208
208,16,16,1,1,1008428,151650,208
208,16,16,1,1,1008424,151640,208
208,16,16,1,1,1008422,151630,208
208,16,16,1,1,1008418,151620,208
208,16,16,1,1,1008414,151612,208
208,16,16,1,1,1008414,151608,208
208,16,16,1,1,1008402,151600,208
208,16,16,1,1,1008400,151594,208
208,16,16,1,1,1008404,151590,208
208,16,16,1,1,1008410,151586,208
208,16,16,1,1,1008418,151584,208
208,16,16,1,1,1008420,151584,208
208,16,16,1,1,1008426,151586,208
208,16,16,1,1,1008430,151592,208
208,16,16,1,1,1008434,151602,208
208,16,16,1,1,1008432,151610,208
208,16,16,1,1,1008428,151618,208
208,16,16,1,1,1008428,151624,208
208,16,16,1,1,1008428,151628,208
208,16,16,1,1,1008430,151632,208
208,16,16,1,1,1008434,151632,208
208,16,16,1,1,1008440,151634,208
208,16,16,1,1,1008446,151638,208
208,16,16,1,1,1008446,151644,208
208,16,16,1,1,1008446,151652,208
208,16,16,1,1,1008448,151664,208
208,16,16,1,1,1008446,151670,208
208,16,16,1,1,1008446,151684,208
208,16,16,1,1,1008446,151690,208
208,16,16,1,1,1008450,151694,208
208,16,16,1,1,1008456,151696,208
208,16,16,1,1,1008462,151696,208
208,16,16,1,1,1008468,151694,208
208,16,16,1,1,1008470,151688,208
208,16,16,1,1,1008474,151684,208
208,16,16,1,1,1008480,151680,208
208,16,16,1,1,1008484,151678,208
208,16,16,1,1,1008492,151678,208
208,16,16,1,1,1008500,151678,208
208,16,16,1,1,1008510,151682,208
208,16,16,1,1,1008516,151686,208
208,16,16,1,1,1008532,151702,208
208,16,16,1,1,1008546,151716,208
208,16,16,1,1,1008552,151720,208
208,16,16,1,1,1008554,151720,208
208,16,16,1,1,1008556,151716,208
208,16,16,1,1,1008554,151712,208
208,16,16,1,1,1008552,151708,208
208,16,16,1,1,1008552,151706,208
208,16,16,1,1,1008556,151704,208
208,16,16,1,1,1008562,151706,208
208,16,16,1,1,1008568,151710,208
208,16,16,1,1,1008582,151712,208
208,16,16,1,1,1008588,151712,208
208,16,16,1,1,1008598,151706,208
208,16,16,1,1,1008618,151694,208
208,16,16,1,1,1008624,151688,208
208,16,16,1,1,1008630,151682,208
208,16,16,1,1,1008632,151678,208
208,16,16,1,1,1008632,151676,208
208,16,16,1,1,1008626,151676,208
208,16,16,1,1,1008602,151676,208
208,16,16,1,1,1008590,151672,208
208,16,16,1,1,1008578,151668,208
208,16,16,1,1,1008568,151664,208
208,16,16,1,1,1008560,151662,208
208,16,16,1,1,1008556,151656,208
208,16,16,1,1,1008554,151654,208
208,16,16,1,1,1008558,151650,208
208,16,16,1,1,1008560,151650,208
208,16,16,1,1,1008570,151652,208
208,16,16,1,1,1008582,151652,208
208,16,16,1,1,1008590,151652,208
208,16,16,1,1,1008596,151652,208
208,16,16,1,1,1008602,151656,208
208,16,16,1,1,1008608,151654,208
208,16,16,1,1,1008614,151652,208
208,16,16,1,1,1008620,151652,208
208,16,16,1,1,1008628,151654,208
208,16,16,1,1,1008656,151658,208
208,16,16,1,1,1008682,151660,208
208,16,16,1,1,1008694,151660,208
208,16,16,1,1,1008698,151662,208
208,16,16,1,1,1008700,151664,208
208,16,16,1,1,1008700,151668,208
208,16,16,1,1,1008702,151676,208
208,16,16,1,1,1008704,151678,208
208,16,16,1,1,1008706,151680,208
208,16,16,1,1,1008712,151680,208
208,16,16,1,1,1008718,151678,208
208,16,16,1,1,1008726,151674,208
208,16,16,1,1,1008730,151668,208
208,16,16,1,1,1008736,151666,208
208,16,16,1,1,1008742,151662,208
208,16,16,1,1,1008748,151660,208
208,16,16,1,1,1008752,151658,208
208,16,16,1,1,1008762,151650,208
208,16,16,1,1,1008780,151634,208
208,16,16,1,1,1008794,151624,208
208,16,16,1,1,1008816,151608,208
208,16,16,1,1,1008826,151598,208
208,16,16,1,1,1008832,151590,208
208,16,16,1,1,1008838,151576,208
208,16,16,1,1,1008848,151546,208
208,16,16,1,1,1008864,151510,208
208,16,16,1,1,1008882,151466,208
208,16,16,1,1,1008892,151442,208
208,16,16,1,1,1008894,151436,208
208,16,16,1,1,1008896,151424,208
208,16,16,1,1,1008894,151408,208
208,16,16,1,1,1008890,151390,208
208,16,16,1,1,1008876,151360,208
208,16,16,1,1,1008862,151324,208
208,16,16,1,1,1008846,151286,208
208,16,16,1,1,1008840,151270,208
208,16,16,1,1,1008838,151266,208
208,16,16,1,1,1008832,151262,208
208,16,16,1,1,1008828,151256,208
208,16,16,1,1,1008822,151252,208
208,16,16,1,1,1008814,151248,208
208,16,16,1,1,1008804,151246,208
208,16,16,1,1,1008764,151240,208
208,16,16,1,1,1008738,151240,208
208,16,16,1,1,1008702,151240,208
208,16,16,1,1,1008656,151244,208
208,16,16,1,1,1008606,151246,208
208,16,16,1,1,1008558,151242,208
208,16,16,1,1,1008520,151242,208
208,16,16,1,1,1008470,151238,208
208,16,16,1,1,1008460,151238,208
208,16,16,1,1,1008422,151234,208
208,16,16,1,1,1008368,151224,208
208,16,16,1,1,1008320,151216,208
208,16,16,1,1,1008270,151202,208
208,16,16,1,1,1008242,151196,208
208,16,16,1,1,1008218,151192,208
208,16,16,1,1,1008206,151192,208
208,16,16,1,1,1008188,151196,208
208,16,16,1,1,1008150,151206,208
208,16,16,1,1,1008116,151214,208
208,16,16,1,1,1008096,151216,208
208,16,16,1,1,1008062,151220,208
208,16,16,1,1,1008032,151222,208
208,16,16,1,1,1008016,151222,208
208,16,16,1,1,1008000,151218,208
208,16,16,1,1,1007962,151204,208
208,16,16,1,1,1007880,151162,208
208,16,16,1,1,1007856,151158,208
208,16,16,1,1,1007846,151160,208
208,16,16,1,1,1007788,151172,208
208,16,16,1,1,1007740,151182,208
208,16,16,1,1,1007712,151186,208
208,16,16,1,1,1007678,151192,208
208,16,16,1,1,1007640,151202,208
208,16,16,1,1,1007578,151216,208
208,16,16,1,1,1007544,151220,208
208,16,16,1,1,1007524,151224,208
208,16,16,1,1,1007496,151230,208
208,16,16,1,1,1007464,151238,208
208,16,16,1,1,1007448,151238,208
208,16,16,1,1,1007426,151246,208
208,16,16,1,1,1007404,151256,208
208,16,16,1,1,1007374,151270,208
208,16,16,1,1,1007348,151282,208
208,16,16,1,1,1007322,151292,208
208,16,16,1,1,1007288,151302,208
208,16,16,1,1,1007258,151312,208
208,16,16,1,1,1007222,151326,208
208,16,16,1,1,1007194,151340,208
208,16,16,1,1,1007174,151348,208
208,16,16,1,1,1007154,151354,208
208,16,16,1,1,1007122,151364,208
208,16,16,1,1,1007098,151366,208
208,16,16,1,1,1007062,151366,208
208,16,16,1,1,1007040,151364,208
208,16,16,1,1,1007022,151366,208
208,16,16,1,1,1007008,151370,208
208,16,16,1,1,1006988,151376,208
208,16,16,1,1,1006966,151386,208
208,16,16,1,1,1006896,151416,208
208,16,16,1,1,1006870,151424,208
208,16,16,1,1,1006848,151432,208
208,16,16,1,1,1006842,151434,208
208,16,16,1,1,1006814,151448,208
208,16,16,1,1,1006790,151460,208
208,16,16,1,1,1006740,151482,208
208,16,16,1,1,1006708,151494,208
208,16,16,1,1,1006672,151506,208
208,16,16,1,1,1006636,151522,208
208,16,16,1,1,1006596,151538,208
208,16,16,1,1,1006564,151550,208
208,16,16,1,1,1006528,151564,208
208,16,16,1,1,1006502,151572,208
208,16,16,1,1,1006466,151582,208
208,16,16,1,1,1006426,151590,208
208,16,16,1,1,1006390,151596,208
208,16,16,1,1,1006364,151602,208
208,16,16,1,1,1006338,151610,208
208,16,16,1,1,1006310,151618,208
208,16,16,1,1,1006280,151628,208
208,16,16,1,1,1006244,151644,208
208,16,16,1,1,1006202,151658,208
208,16,16,1,1,1006166,151676,208
208,16,16,1,1,1006104,151700,208
208,16,16,1,1,1006072,151712,208
208,16,16,1,1,1006042,151724,208
208,16,16,1,1,1006012,151734,208
208,16,16,1,1,1005966,151748,208
208,16,16,1,1,1005928,151760,208
208,16,16,1,1,1005896,151768,208
208,16,16,1,1,1005856,151780,208
208,16,16,1,1,1005810,151792,208
208,16,16,1,1,1005770,151802,208
208,16,16,1,1,1005736,151808,208
208,16,16,1,1,1005690,151822,208
208,16,16,1,1,1005654,151832,208
208,16,16,1,1,1005612,151842,208
208,16,16,1,1,1005578,151850,208
208,16,16,1,1,1005554,151854,208
208,16,16,1,1,1005536,151856,208
208,16,16,1,1,1005518,151860,208
208,16,16,1,1,1005492,151864,208
208,16,16,1,1,1005462,151870,208
208,16,16,1,1,1005432,151874,208
208,16,16,1,1,1005410,151878,208
208,16,16,1,1,1005382,151880,208
208,16,16,1,1,1005358,151882,208
208,16,16,1,1,1005336,151882,208
208,16,16,1,1,1005320,151882,208
208,16,16,1,1,1005280,151886,208
208,16,16,1,1,1005256,151890,208
208,16,16,1,1,1005240,151892,208
208,16,16,1,1,1005216,151890,208
208,16,16,1,1,1005186,151890,208
208,16,16,1,1,1005154,151888,208
208,16,16,1,1,1005124,151884,208
208,16,16,1,1,1005092,151880,208
208,16,16,1,1,1005056,151876,208
208,16,16,1,1,1005022,151872,208
